s,DYRK1A_N,ITSN1_N,BDNF_N,NR1_N,NR2A_N,pAKT_N,pBRAF_N,pCAMKII_N,pCREB_N,pELK_N,pERK_N,pJNK_N,PKCA_N,pMEK_N,pNR1_N,pNR2A_N,pNR2B_N,pPKCAB_N,pRSK_N,AKT_N,BRAF_N,CAMKII_N,CREB_N,ELK_N,ERK_N,GSK3B_N,JNK_N,MEK_N,TRKA_N,RSK_N,APP_N,Bcatenin_N,SOD1_N,MTOR_N,P38_N,pMTOR_N,DSCR1_N,AMPKA_N,NR2B_N,pNUMB_N,RAPTOR_N,TIAM1_N,pP70S6_N,NUMB_N,P70S6_N,pGSK3B_N,pPKCG_N,CDK5_N,S6_N,ADARB1_N,AcetylH3K9_N,RRP1_N,BAX_N,ARC_N,ERBB4_N,nNOS_N,Tau_N,GFAP_N,GluR3_N,GluR4_N,IL1B_N,P3525_N,pCASP9_N,PSD95_N,SNCA_N,Ubiquitin_N,pGSK3B_Tyr216_N,SHH_N,BAD_N,BCL2_N,pS6_N,pCFOS_N,SYP_N,H3AcK18_N,EGR1_N,H3MeK4_N,CaNA_N
10,-0.23791303184850585,-0.41278125936023946,0.17633711555442824,-0.6472951769325227,-0.1960783551985329,-0.08874500171209378,0.4421247967015723,-1.4001586871103118,-0.8378739644832472,-0.2357292235574224,-0.24547178612600176,-0.44684820411678583,1.1787630533731621,-0.08232524512196963,-0.5101405864618387,-1.476702595321029,-0.9754654763276066,0.479267851390771,1.005144470814806,-1.0575051745282689,-0.15017817800034605,-0.01331973981490737,0.5970830172535228,-0.8385715374090187,-0.46331500048947,0.23910435544318454,0.7236942042196917,-0.245236970533966,-0.4791483846926498,0.04468916443981394,0.22902760920735316,-0.4332926323684665,-0.6981473090264023,-0.37156226657646774,-0.7080521770966164,-0.5389320513167385,-0.38247454739450854,-0.3926641395377766,-0.4684038440340853,-0.24954346398130697,0.14264768377521045,-0.17777067324443466,0.7610789359975411,-1.2490171562878194,-1.626665016278286,0.6260008097031233,0.3395217657103423,0.15908354912060743,-1.119613094289955,-0.8252830799945643,-0.38921251171971055,0.10502234333161109,0.23886895874831363,-1.903588528490508,-1.8791769868669317,-1.2571166368098743,-1.2248792976285579,-0.08863915741148409,0.39284920533217405,0.2809561446314412,-1.1941685812730753,-1.354877985624994,-0.8936492475863294,-1.4696059244429196,-1.367990993985992,-1.7227693783286908,-0.06677376661536213,-1.239199908642034,0.3429339392458671,0.0,-1.903588528490508,0.008437648455955606,-0.913372543625634,-0.29969877189719313,0.03632245821334679,-0.22323449246333743,0.869975672743495
11,-0.24737092643857353,-0.46791276681559413,0.7300476456247373,-0.8365652850232542,-0.40454592492264213,-0.4045439805781244,0.8328525189710831,-1.4402898067527674,-0.6861786398788083,-0.5626988581732794,-0.28599643415032255,-0.6990143337936421,0.832491928764238,-0.22982175118110645,-0.7020494512967951,-1.506324608640954,-1.152453328152834,0.3436254530105589,0.7427270732845631,-1.039247345696079,-0.2561096765257503,-0.35616766558987634,0.6596972485759596,-0.9260754928157287,-0.5600057544448108,0.1402375118121331,0.052515608656308166,0.20757710813141522,-0.6405360303557238,-0.2786057902920353,-0.6006797978166641,-0.5942983579498221,-0.7442377424922805,-0.665256497250947,-0.9053354901810736,-0.7580147191612415,-0.5582234414308014,-0.6730732113743328,-0.6807614146135648,-0.4145824081836562,0.06254960167359667,-0.5031317720409276,0.6860781294624637,-1.3243468820183126,-1.5516018649847299,0.9814181091478863,0.5103257363341631,0.3854896946237007,-1.0329705429613525,-0.6353091053808934,-0.3079050110513703,-0.3476564214411101,-0.27569724079338126,-1.6192069455240268,-1.3887861737096234,-0.824967004598918,-1.1960699607937482,-0.41133753217143,0.41545813866830755,0.5416876070798232,-0.8814721887956687,-1.385676791623075,-0.9890298736224002,-1.265171185771731,-1.4756022700026508,-1.889045835598177,-0.13360244687024583,-1.0994586288259842,0.28447542857233826,0.0,-1.6192069455240268,-0.24262902659027524,-0.05540373186787587,-0.33049147597891315,0.21611670976773542,-0.17863903895200184,1.215181991242867
12,-0.2444844467752506,-0.5367308180646978,-0.13268047499477167,-1.0113412980154326,-0.5300308405505633,-0.05454861482096437,0.2580505474982099,-1.5668714012435232,-1.2755195952870393,-0.1613974393383402,-0.2145736764268449,-0.7962450949851542,0.4338244504189046,-0.41209157589485024,-0.8715204692041444,-1.6470116250961573,-1.2388754779501587,0.44099468287526455,0.2749108319398315,-1.4709758508456778,0.029826533187309403,-0.45507617433875897,0.7131306892490561,-0.9052190630511363,-0.8403175432896988,-0.09628553566082014,0.9493204673056068,-0.4084768130345879,-0.6661624511822254,-0.13045543268476145,-0.6291597091913712,-0.9122874944351221,-0.7854026627732197,-0.39782011432183717,-0.4666234969329929,-0.5609594439392038,-0.5671543501342395,-0.2432981360654305,-0.5069954893264608,-0.4946008173677851,0.30687437569108994,0.7137652987837156,0.44602537995105007,-1.8538016482356114,-2.0468755230882225,0.32086098183161116,0.34143121366298634,-0.34092889132335347,-1.3418303185838343,-0.7007084421336863,-0.4245527995234217,0.3058257725933906,-0.21418677166537523,-1.6726775257929842,-2.172135608955029,-1.2566580183524483,-1.3495021369780316,0.4360949348340294,0.04673706863517006,0.5741489906490342,-1.6082379751793754,-0.45504731784033303,-1.195137459810411,-1.8664709612732238,0.03945979556711785,-1.3950028419694214,-0.41329094821377366,-0.8062499671637272,1.4350530968457822,0.0,-1.6726775257929842,-0.172712845571503,-0.0864669491784026,-0.020870378456589567,1.3308760549787808,0.15589182314289995,0.28124843505283786
13,-0.17612929002194155,-0.5215741075771422,-0.16485581707134012,-0.9747371238619597,-0.5303539881200338,-0.17706248719068976,0.2468755509163744,-1.5666281780295581,-1.005134979047811,-0.44789144775475365,-0.23947581252243072,-0.5628754079353409,0.8114133651656935,-0.2636455904830249,-0.5975887361978647,-1.6386985536962375,-1.3479149679907931,0.33380466132396014,0.6335271984747048,-1.2386386713889235,-0.16255724367501084,-0.3092911113544774,1.2930284691225797,-1.0707626462197917,-0.793017399414282,-0.1418753303327691,-0.0550219545493725,-0.39126027987093165,-0.9444871552825128,-0.14381720844092263,-0.6135187265026176,-0.8631884296380474,-0.7226711621074116,-0.388502391666398,-0.5000280965721762,-0.5719287980538965,-0.608069766861545,-0.4980176273587608,-0.7901375858591414,-0.43995309186825443,0.11365323816838689,-0.22120240633566549,0.4378693694634341,-1.5975628119970977,-1.9214799682445176,0.5000790619760385,0.46003239576518284,-0.23147307126505012,-1.2685456015868655,-0.7408521598692521,-0.43231060328764537,0.19887235910108897,-0.2619354329415733,-1.8835996227958351,-0.9401884396601479,-1.0796559852289813,-1.3512451867459838,0.22706355206842432,0.6590547443610874,0.35601447240763195,-1.3647497441828627,-1.3090247291748076,-1.046865407734907,-1.7414148246544274,-1.179638357624296,-1.4893133901062352,-0.16943617840251846,-1.2613552071610694,1.2913536801682806,0.0,-1.8835996227958351,-0.2530508206910267,-0.3600853825054111,0.15374845574808285,0.8034932927090253,0.357702265163813,0.5119783136908863
14,-0.2062243643375506,-0.6154080481502007,0.5174393070384987,-1.256314899476042,-0.597009941745799,-0.2728967772327236,0.13365293694142422,-1.6166551096951352,-1.1099037721369267,-0.6549545700379786,-0.3445384772308487,-0.911030776974484,0.14929066514890232,0.09731477036459771,-1.1023418478014768,-1.6835164861318306,-1.4922570302262161,0.2708795522767468,0.33831316899527797,-1.3508963457447891,-0.12345111092596082,-0.07529333880224606,0.1339170288405788,-1.1438733532993648,-0.9023202163241039,-0.19091089522047902,-0.3246640289747815,-0.741406170358218,-1.124256545033286,-0.3579788876715431,-0.7893921572554878,-1.0023210186539189,-0.7690408839025332,-0.9946886012677633,-0.6354814997183491,-0.8336774179235613,-0.6561869104907176,-0.7176927827567285,-1.0099549977198405,-0.7521132916892962,0.38053557926343484,-0.7365177931314475,0.40958372746643956,-1.9909541306511636,-1.833523017747947,-0.009300969575969365,0.43733663285898433,-0.17711559879188296,-1.160713089347818,-0.8126603620870146,-0.3983783594343179,-0.10823826429082868,-0.3164209047642989,-1.5683691160291302,-1.7329647065421472,-1.181882533218006,-1.3255651252743241,-0.18203207893925932,0.44159710722071505,0.3871103343384604,-1.1317013881861426,-1.3996966844220913,-1.1977352856573948,-1.8502638793817048,-1.4217525744631139,-1.7110301189260524,-0.4519698531898159,-1.133262211957921,0.8821268287181021,0.0,-1.5683691160291302,-0.2207505040223876,0.007358080959242645,-0.15171989104670855,1.1094553594895,0.3383665976518948,0.871075920996099
15,1.2730697264960376,0.9762549672349314,1.1882735555041395,1.2631758082171844,2.384169438786808,-0.33927737548605913,0.12916976753256165,-0.9730022118739478,-0.5559713811731063,2.037396861642673,1.551940692809479,0.80572059403201,1.2581529272103038,0.5286421467692834,1.1051957640179362,0.3407111769440305,1.2411544314863734,0.38560047329414493,-0.8355859466369422,1.3678798962406555,0.73556620162745,0.43526204037697874,-0.18474924768218753,0.9470060514819768,2.508253794524723,1.1899613982160164,0.8971659614808151,0.3619430734887456,0.8023438426268881,0.004946028339063367,0.27479463844556484,1.087501750111628,-0.5543881639418002,0.9905386187629104,-0.4654847298653286,0.9259148544547461,2.1035044439411785,2.7572965096469213,0.9748368505120867,2.638868169348919,1.6931957197634853,1.9029593055972092,-1.0851583004822238,0.6880515943124044,-0.20018481831253718,1.5610680973623297,-1.3211771604372173,-0.18850504477551,-0.9834858818502115,0.4140305211542425,-0.5430238829500661,1.8698738950010418,0.6874561204417392,1.2007572231048238,-1.7967419318636977,-0.9387385485735398,-0.405090917742759,1.2161041667769237,0.33547379424804835,0.22398585250834183,-2.1004101364962255,-1.926325294923716,-1.6972240267438445,-2.1705204901004698,-0.9089563013018337,-0.3537621468116011,-1.8435026560034695,-1.6635386038876503,-0.656789067663999,1.600086023179934,1.2007572231048238,0.0,-0.08931750670913884,-0.673808224606584,-0.4419475465924692,-0.7470261311993747,-0.12796833586476675
16,1.1461350938070365,0.7552065958913703,0.6584701254403996,0.7190899102262466,1.878098487242383,-0.8169614349264485,-0.58718519436166,-1.0955767060582031,-1.1631234593828303,1.3323755036444993,1.5356551624654817,0.3550215118153847,0.5411957389285292,-0.5380275256092132,0.5822418440489249,0.00314676330403067,0.7089065515670391,-0.0003422902648449046,-1.1306993776919552,1.0070695644619798,0.8174608775615698,-0.11383897074624597,-0.6609401392420989,0.521852292783343,1.8650307733266074,0.9046486346298095,0.1425075877723757,-0.3310377554693606,0.39890863197381815,-0.34746141599503727,-0.24829346679881528,0.6346415841559936,-0.6437516751298167,0.4262425019961651,-0.6039336193732495,0.48265903133452953,0.7855578901900832,1.765955957005818,0.37458586352313655,1.8710827770385872,0.9035778751950884,0.9531479736501036,-1.1404150482781248,0.23086690887127206,-0.2872679375750687,1.655273592848923,-1.2854425402529668,-0.3665853421184434,-0.35300555569941283,-0.1294024380360538,-0.5930027269569286,1.4530861510935213,0.665359428613713,-0.7118981970761793,-1.4775992964432079,-1.3113455894755606,-0.3813270628228398,1.1685298174194325,0.34326837217472145,0.11193530352617029,-1.8742815481148274,-1.8708162670406172,-1.658508553602863,-2.1292346545234837,-1.2835616433652093,-0.7123309019171409,-1.7451800014594683,-1.7461851496985275,-0.8747183848132177,0.32213003224434084,-0.7118981970761793,0.0,0.12468323442579483,-0.8859669679913459,-0.5021349914159099,-0.851367981888359,0.08014912494324067
17,1.1186653035661551,0.7372491614159619,0.6284807554980284,0.49106423089165036,1.8275192691398767,-0.6691175606323293,-0.6211180342083681,-1.1044829679318415,-1.264063368562375,1.0933058103422686,1.5058229727890189,0.25336034892957665,0.4629784871378294,-0.6889574015410015,0.5814486332641451,0.08312284475324991,0.7213481501429735,-0.008804983189389042,-0.8184281230620406,1.0213257378265164,0.6917260299425895,-0.01597522893946063,-0.5646145099415016,0.5125390940240423,1.8533684104534902,0.8405794850394342,0.04312253040600075,0.056204126855080284,0.38371162305234263,-0.4871467022557005,-0.18418211795281167,0.6174483389568461,-0.6756959833802619,0.5914669423035378,-0.746002511493058,0.5885682638273682,0.2581295851682154,1.423100570884859,0.19289293738651384,1.5899181721499227,0.7150323071958896,0.6812445568951974,-1.2894955327601088,0.08110849800540681,-0.33217833411607867,1.840121757012077,-1.2645051324907133,-0.30590801571336845,-0.20574336185453468,-0.05753177312951977,-0.6377204777645441,0.540454152584121,0.39313283836870844,-0.6646546550843239,-1.1031970683990333,-1.1609882328180408,-0.35757329808389104,0.958204282316135,0.24037867596372606,0.11450465743057535,-1.6952880921562414,-1.791002867326756,-1.6142667493230969,-1.7437679711188732,-0.9727847066013202,-1.1227348192784874,-1.4312014996440054,-1.8093816389275392,-0.9074617958971204,-0.06843876877823114,-0.6646546550843239,0.0,0.12703816984793856,-0.9857056997727294,-0.629079061443098,-0.8452898970271314,0.21041653558802528
18,1.0092393050329127,0.6088226514978715,0.7558415495495098,0.7661461538060446,1.21293254089398,-0.1221085670371124,0.17207571656786785,-0.9872512914078245,-0.663161126526515,1.583858301232332,1.2508118616326473,0.8614627145163491,1.129473664454977,-0.22120019431986157,0.5883553110874518,0.019040255429213327,0.5511588741742888,0.26882685974109866,-0.5444528609082755,0.8006750865481976,0.6573784914194861,0.772264201765879,0.1854092350045695,0.34575381259702687,1.5925057907977493,0.7093612783841585,0.9813524795953882,0.25576624408185616,0.2766845395555634,0.1057617899901555,0.19648170208293264,0.41758160794683447,-0.5144664213657174,1.0453908716421147,-0.12098365221737098,0.9615102565417073,1.881092165278441,2.1608967536244394,0.7356894793845663,2.2329565649513117,1.5557498538383634,1.7869770051680773,-1.0348639723184578,0.8290038487551704,-0.30514714942955545,1.4883835080067578,-1.2968270006319937,-0.031820089052551986,-1.0641401357616331,-0.02597382230999712,-0.5345226290430383,1.9844003269131338,0.4634892539953211,-0.701730827394883,-1.2571961570119028,-1.2143857463140852,-0.4133603719491077,0.7385633150015114,0.13084657944139208,-0.29175445941466316,-1.998225217130205,-2.0542313260914695,-1.611247258195318,-2.3557895543625427,-0.40788268702251423,-0.8572809399557179,-1.7983466872897689,-1.070580638781553,-0.007755877074258447,1.7383072582692205,-0.701730827394883,0.0,0.18786482758275014,-0.21760048039752133,-0.07384396390184944,-0.17485496654109653,-0.5292004105381052
19,0.6650531893414142,0.2451712596702152,-0.13388610244339122,-0.3833922580450965,0.5039361115748093,-0.8982794513917461,-0.7674693307550178,-1.2061322661355935,-1.5553732034761762,0.7286206292189962,0.8479521288950338,-0.1382862023055706,0.11272289911240069,-0.9728059347034795,-0.48556603757655387,-0.6029962588076332,-0.3409804958089451,-0.3992773397568388,-0.8229327086263518,-0.07685322535914084,0.5047163570237481,-0.46741680781101225,-0.846302444878331,-0.3070649320539863,0.7202691000959774,0.028515447342542275,-0.35367964745194697,-0.8175823538288695,-0.4897267501071449,-0.6346572292246413,-0.6617891398656213,-0.32010755905451005,-0.7686845553124045,-0.1650763212387072,-0.7326960474956374,0.04725145017554525,0.19729249281129058,0.6585072753931267,-0.23532191348629827,1.1158791168441706,0.3994720385114337,0.2438827252400286,-1.214708041427686,-0.41350244614565274,-0.48434510826086397,1.691989274719555,-1.2595213736066253,-0.32086164348362906,-0.5546481421708256,-0.28985384387527835,-0.6280160465712733,1.2117745040870918,0.17233411317188685,-1.4676026456933553,-1.9748559025501151,-0.8213858219704093,-0.4621601984553771,1.6200856355556332,0.41125981405114354,0.00939182914959427,-1.9863582768414623,-2.08752213008613,-1.79931752937508,-2.2739299649427567,-0.6486917072668472,-1.2587927469941969,-1.7299018015331895,-1.3290910679263044,0.3802567015087055,1.0588878568257838,-1.4676026456933553,0.0,-0.3169478257105203,-0.7194440320437397,-0.25109524860837634,-0.6391930542331724,-0.2044215411878912
20,0.7731595888597714,0.39587003502975776,0.012404258105897688,-0.03264197770353176,0.7797490247693376,-0.6305766028152168,-0.3791709507428759,-1.0892159828443666,-1.1671939626484318,0.7256138659300028,0.943027208084537,0.20968856459218801,0.37038656491613875,-0.5670398618747213,0.0470524838346659,-0.3139000311682672,0.006397266453216346,-0.2531929429758588,-0.5943871487291379,0.2730842479244935,0.5825875254535517,0.29318445720005004,-0.2647992682011473,-0.14848474271037992,0.9999722915991149,0.32384444333820234,-0.2233501629008804,-0.42154051715380386,-0.05909711155504329,-0.40668953728340973,-0.372943950416549,-0.07914828562455017,-0.6367019510320512,0.46573424194170915,-0.49798309353359005,0.592276928468995,0.31936242314193525,0.7716130410661113,0.0803262767012464,1.2021104903347295,0.4865065966870059,0.45721426132606474,-1.158002181409246,-0.4898268168779856,-0.49404409605337407,1.2907221939081674,-1.2212494949420993,-0.8375912680001112,-0.4868811985337821,-0.2319976269800316,-0.6831049279507876,0.6955489638143321,0.14805627855827388,-0.7595445459420341,-1.524899016991333,-1.3696888591911998,-0.21824529573931922,0.7953135355693114,0.08712038357965673,-0.1224613326620819,-1.7130871431544297,-2.1093358038671024,-1.7984956288284777,-2.292675015370121,-1.1179270337304021,-1.1067843867325093,-1.5513351527340993,-1.6255435626730244,-0.48855058894331216,0.30332991564253897,-0.7595445459420341,0.0,-0.0996481930985486,-0.8851299026966118,-0.2917781122025282,-0.8201204504640424,-0.18249617753024674
21,1.1105411506355884,0.3279174189312105,1.3910393063804485,0.4042219366794392,0.6489965750599971,0.6087236679321635,0.561335785216675,-1.1170149171743984,-0.9351422111918813,1.591473981246483,0.9863831742082868,0.5728964859758624,1.3504456273130643,0.9993595770910813,0.6358765504611616,-0.18272381916188765,0.34674604877928134,0.3028334449998268,-0.32705106746630747,0.7102631332775805,0.5250579991335678,0.6619961696607197,0.627040598005066,-0.11142130346951667,1.1647954177480901,0.38824695869992626,0.9647923415163911,-0.14382585953952243,-0.06848102532678421,0.6940498481270928,0.3266109674947246,-0.15521667131203057,-0.4958256414556249,1.5943815949229618,0.22611707222283883,1.2323607597766457,2.420701169132971,2.1898772463667053,1.0157691257444494,2.3609019254393178,2.1762249755174254,1.9823692663446246,-0.7263748716416432,-0.26620739181905395,-0.8046698995313328,1.574379459601297,-1.3007203204430289,-0.24564666709053654,-1.3524033411526615,-0.25405677148425254,-0.5583673465480298,1.7829241105870373,0.7526638614770746,-1.1649302809310826,-1.4177897260697985,-1.5130675709857488,-0.6273168169905875,0.7089776680175806,-0.6146269635900709,-0.6953031488432712,-1.952618467523074,-1.793112947622804,-1.7408438082066393,-2.64465144470132,-0.26017197360304434,-0.3523477250162367,-1.8006812511374708,-1.1155582108620792,0.3375992220912847,2.4647112029137332,-1.1649302809310826,0.0,-0.5832240339056366,-0.3635486323537493,0.7913060898553997,0.6212687602788738,-0.5032988354550781
22,0.6943280825475354,0.29090565306035787,0.6216623457710483,0.03198191255426739,0.41330712201789577,-0.28054415922100606,0.19451398352884028,-1.1522252533657507,-1.1014741118337492,1.057432813997534,0.8823684314872748,0.632765066087502,0.986698460033735,0.08998966426588091,0.20512518548084394,-0.3840967926861544,0.06781466847495356,-0.01878935076896899,-0.3781541817302526,0.4804909042001351,0.4371885647723293,0.2722315004262946,0.1392867899655376,-0.18229313516424725,0.9868616461693887,0.36261540903779566,0.6405245617995292,-0.20789950569301932,-0.1983022352630428,0.47942643837858423,0.10266926770544027,-0.23674465014628507,-0.5747680568700398,1.1963506799653403,0.11997179752795459,1.0204334043444387,1.3420591973429357,1.2543116775014789,0.5858832875751909,2.0170836602230366,1.8099837157857355,2.0175436630173738,-0.8922087226528412,-0.7214205792652285,-1.010596127313918,1.4955335152183558,-1.285528554086496,-0.2549019452450282,-0.7727469579583013,-0.576884592793188,-0.6474507103015117,1.4854184800106147,0.12855751888498548,-0.6425338442538067,-0.5779020044245913,-1.2328812830813964,-0.7456984879801165,1.742447217431757,-0.1834526817771544,-0.6000864171928939,-2.1729364286891713,-1.8091543243443287,-1.9594150749836183,-2.451180667024165,-0.3823186307761291,-0.6951097940798073,-1.668474312966408,-1.18538044797092,0.32133524207640074,1.5905255438646215,-0.6425338442538067,0.0,0.38318748254922375,-0.37731783092819043,1.2640375623436229,-0.1509104196337541,-0.3716885109244376
23,0.5458715423946876,0.09855916135347341,-0.21475218086635253,-0.40198313902156935,0.18951958759410112,-0.4022749995763822,-0.298603352354349,-1.2330218832560786,-1.3661964843838805,0.6414549703747756,0.8005496556893867,0.07412314629060669,0.18699203924885416,-0.8262388612416212,-0.2651110150568773,-0.5929707726343243,-0.3187129780611468,-0.369631131566804,-0.5776913516291295,0.024746067803916576,0.07061755368462316,-0.18100424159857562,-0.5431978754083967,-0.45561934977946306,0.504940915566138,0.009972243031708234,-0.4513121089201332,-0.6836385890195102,-0.5995115808540424,-0.042206094105813344,-0.43225425702301523,-0.5425213808011216,-0.6587474861367215,0.8101575830353874,-0.3570363295049766,0.6368745563256504,0.4820414188975434,0.6089304179151503,0.027927794739020927,1.0149172563131899,0.6291478005132735,0.45046330324870276,-1.0621641029479347,-0.9767956322627704,-1.304733771944514,1.334979509468826,-1.32978887977107,-0.32486479397483925,-0.8530966694884456,-0.5943156046825352,-0.7043314758346919,0.6242396201611986,-0.6619200545390261,-1.2555281201861663,-2.3355085545583822,-1.4413313414958067,-0.8217927469238463,0.64934112031177,-0.1471966840878345,-0.2864185984885315,-1.9619496044668154,-2.002360682613952,-1.9688513053009542,-2.5662141507869705,-0.7165007426168332,-1.4969805542781938,-1.7479710630581902,-1.5457126275350017,-0.08306577676875775,0.9370919379772912,-1.2555281201861663,0.0,-0.02711648028304349,-0.5921483076513574,0.1662875998973048,-0.3946036627020782,-0.28914726590120143
24,0.502154345002573,-0.22163530512110416,0.035743532097848627,-0.28634911322381673,-0.30561619897711356,0.11057941881692662,0.47141893359211745,-1.354342398548016,-1.0556084949902274,0.8628757019743146,0.4810651637422325,0.39917832155624416,0.741502376134566,-0.12643478205011927,-0.026999629820423286,-0.5974911725945299,-0.5072182549729085,-0.27310259885260135,-0.7233417390185849,-0.16800966664518213,0.42077646722925915,0.2323026559110657,0.47262039508788106,-0.6542589581282581,0.18405702813552308,-0.3212412560447399,0.7164053801888035,-0.34704507249964295,-0.7068293509872917,0.39611170692996894,-0.45677732404248117,-0.8729920758895404,-0.5091989428478052,1.8556769258532246,0.7054693901392585,1.0844673681917938,2.518980367494844,2.01031777370232,0.5471730743826697,2.1274858161254073,2.3143140545789844,1.9111658961239246,-0.4839003046273284,-0.5373247185121836,-0.9030906955658567,1.531244222816815,-1.25142724201013,-0.6255331709788314,-1.29319056112723,-0.49724631018382753,-0.5114250221351355,2.612870299727239,-0.538580904534642,-1.2093566976037289,-1.561206564856198,-1.4799501231194558,-0.6703109911233309,-1.5978537880392538,-0.821023110586817,-0.8805709995213591,-1.5430024483178615,-1.5329602629593206,-2.026356603487297,-2.5969794945174915,0.257178526766333,-0.48908744574339535,-1.8196304639776202,-0.2679572088940314,1.2099777831453582,2.343074409448664,-1.2093566976037289,0.0,-0.2374075102660602,0.02025407554607805,1.1262303329663452,0.49899793813332194,-0.8212003266743151
25,0.4517731856246043,0.3370001126697615,1.3240784215806962,0.5325590741890638,0.2849592556721249,1.3180198552094555,1.530154436338108,-1.1233680285828478,-0.32391530083101466,1.1496808397666984,0.849409708996358,1.7183812065507875,1.8853385958826683,1.5489808416542679,0.9222197666232796,-0.14853160964534937,0.29149529092464643,0.013364813453404463,0.4377550866714068,0.47181033205634954,0.5536272492914994,1.2005370082901887,2.304240656439329,-0.24441034877909393,0.6056843186245705,0.5816274458922681,1.6204663641932684,0.8252534336531362,0.011709635381612288,1.7907037042424054,0.9182597555929874,-0.25808408697457264,-0.33748031632960934,3.042231246008997,1.6166642130320903,2.2554833926454703,2.732423171300907,2.9154323374870876,1.9182381771026873,3.2596673939479457,3.4810447760527206,2.6509831301903675,-0.01564672715768187,-1.0576488717327903,-1.1368020140200548,1.6733170651887601,-1.3448526432362113,-0.8435469071809719,-1.0046383691325564,-0.8350961246610243,-0.6537779459040306,1.0098605950622466,-0.7103897406986394,-1.6496629434121883,-2.0533777377052203,-1.3618510725642043,-0.7902834458309025,0.9401155587051192,-0.8364119201433499,-0.7740767597603389,-1.3832919488762125,-1.2075225838996972,-2.084381229762156,-2.6778819033445567,0.2308327859347458,-0.9850294263673907,-2.033547179250541,-1.709979269207843,2.1856850775930674,1.287273329814309,-1.6496629434121883,0.0,-0.5997316386047352,-0.02964293930391193,0.8380254507333419,0.023462500813667023,-0.6101533345389168
26,0.3824195100162227,-0.13540118501037124,-0.3000370024050659,-0.7024835832879542,-0.4959855855830501,0.4443767199023964,0.2822849975518261,-1.3411055763516837,-1.0599476347698444,0.19068492143397303,0.5449381541813093,0.07815273172227802,0.18625265053341405,0.37464138964697863,-0.43391543941883065,-0.7387926814181907,-0.7754755925912278,-0.6406093556515902,-0.5679923670204531,-0.5701011048052639,0.31163287229125936,0.039048711064345355,0.512276750242996,-0.7818922404131062,-0.11169950053343002,-0.22649329502371718,0.06817603145842428,-0.6181749507961718,-0.8371237692237723,0.5409252028675435,-0.1577393994383786,-1.013753952305547,-0.5552365874211983,1.5240385926100457,0.4888778838238434,0.7788665628755078,0.8693394072335412,1.142026733537181,0.3096137395276079,1.4901785158893648,1.7406099409742768,0.8881852329855133,-0.6033593870189089,-0.9681190057611152,-1.1699924467335434,1.646657551242756,-1.2941862180318358,-1.1055980555559286,-0.8394292555279349,-0.7499983320172238,-0.7036578766617042,0.7870480359281402,-1.3299984992707647,-0.8018287560504286,-1.5943481805812592,-1.2657005064968658,-0.7128602404658486,1.2579394290764094,-0.49262177580448774,-0.8228454003347836,-1.4781803481728215,-1.5541159303407313,-2.0281748606272556,-2.5576605258599527,-0.08961915982624892,-1.222494218707435,-1.7017706222285438,-1.5463744258074907,0.7399741202528203,1.236347221668509,-0.8018287560504286,0.0,-0.8541222533466941,-0.36016707114890306,2.126394837199751,0.6915460644825803,-0.3133533331761127
27,0.251004579791077,-0.3061996109339183,-0.5627756787638688,-1.105823757212286,-1.0403618591691535,-0.42642696917181944,1.0610564894927261,-1.6392930715768186,-1.5378052964991422,0.5586841511030607,0.40514822243609616,-0.23285680154970412,-0.15839145500086502,-0.688419693380505,-0.7882719749900589,-0.932385096768221,-1.2534539662754451,-0.5507970928182576,-1.144376726870413,-0.6979971491799761,0.23909859805629832,-0.5230774689594448,0.29201471533510975,-1.0919376375476963,-0.5438003487129969,-0.8206176263820529,-0.11462355425875867,-0.8457374874091126,-1.6907907396381998,0.31132221830512946,-0.6451485567528242,-1.6657535173199025,-0.569936418339489,1.7126563192960524,0.4654826089418811,0.5486325802166668,2.4059165389271087,1.8939075076549299,0.6370706596326781,1.9527504333702832,3.1309001365585707,1.9472600825289743,-0.41194689199176565,-0.8319730183033044,-1.3792774844860145,0.9260738987627722,-1.3915642983170413,-1.4192366583514744,-1.8862022818672022,-1.3435960791159156,-0.5284489581837871,1.4083120135608138,-1.2422729725707147,-3.228892731151612,-2.8385148349118507,-3.01051509022594,-0.9827715666207317,-0.26822279095364027,-1.6917494244762346,-1.3335996139118222,-1.884116370938746,-1.5398810463418169,-2.4293912622742173,-3.2745900168163207,0.5239320681057709,-0.7835569200126881,-2.422398377218435,-0.02809778463095074,1.2987069636692106,2.3188946504977697,-3.228892731151612,0.0,-0.5244942899099987,-0.23306082171427284,0.976173645828435,1.123279095880604,-1.1242667042632606
